id,climate,energy,environment,resources,sustainability,dedicated,total
bachelor-politieke-wetenschappen,5,1,2,0,5,3,6
master-organisatie-en-management-studeren,0,0,4,0,3,0,4
pavo-ondernemerschap,0,0,0,0,0,0,0
master-milieuwetenschap,3,1,13,2,10,10,19
master-meertalige-professionele-communicatie,0,0,1,0,1,0,1
master-maritiem-en-logistiek-management,1,0,3,0,2,0,4
master-of-laws,3,0,0,1,5,2,6
manama-klinische-biologie,0,0,0,0,1,0,1
pavo-klinisch-wetenschap-onderzoek,0,0,0,0,0,0,0
manama-jeugdgezondheidszorg,0,0,0,0,0,0,0
master-internationale-betrekkingen-diplomatie,2,0,1,0,0,1,3
master-interieurarchitectuur,0,0,0,0,1,0,1
bachelor-interieurarchitectuur,4,2,3,0,6,2,8
master-ingenieur-elektronica-ict,0,0,0,0,0,0,0
bachelor-ingenieur-elektronica-ict,4,2,3,0,8,2,10
bachelor-informatica-studeren,5,1,1,0,4,2,6
master-ingenieur-elektromechanica,0,1,0,0,1,1,1
bachelor-ingenieur-elektromechanica,5,5,4,1,8,4,15
master-ingenieur-bouwkunde,0,0,0,2,1,0,2
bachelor-ingenieur-bouwkunde,4,3,3,1,9,3,12
manama-industriele-farmacie,0,0,0,0,0,0,0
master-handelsingenieur-beleidsinformatica,2,0,5,0,5,0,7
bachelor-handelsingenieur-beleidsinformatica,4,1,1,0,4,2,5
governance-and-development,1,0,1,0,2,0,2
globalisation-and-development,2,0,2,0,3,0,3
bachelor-handelsingenieur-worden,4,2,1,0,4,2,6
pavo-gezondheidsrecht,0,0,0,0,0,0,0
master-geschiedenis-studeren,1,0,0,0,0,0,1
master-geneeskunde,1,1,1,0,0,0,1
bachelor-geneeskunde,4,1,1,0,4,2,5
bachelor-geneesmiddelenontwikkeling,4,1,2,0,4,2,6
bachelor-geschiedenis-studeren,5,1,3,0,5,3,7
master-fysica-studeren,0,0,0,0,0,0,0
bachelor-fysica-studeren,4,2,2,0,4,3,7
master-filmstudies-visuele-cultuur,1,0,0,0,0,0,1
pavo-dutch-foreign-language,0,0,0,0,0,0,0
digital-text-analysis,0,0,0,0,0,0,0
bachelor-diergeneeskunde,5,2,3,0,4,3,7
didactiek-nederlands-aan-anderstaligen,0,0,0,0,0,0,0
development-evaluation-and-management,2,0,2,0,3,0,3
master-cultuurmanagement-studeren,0,0,1,0,0,0,1
master-conservatie-restauratie,2,0,1,0,1,1,3
bachelor-conservatie-restauratie,4,1,1,0,4,2,5
master-software-engineering,0,0,0,0,0,0,0
master-data-science,0,0,0,0,0,0,0
master-computer-networks,0,0,0,0,0,0,0
bachelor-communicatiewetenschappen-studeren,4,2,1,0,4,2,6
china-eu-cultural-curatorship,0,0,0,0,0,0,0
master-chemistry,0,1,4,0,0,2,5
business-economics,0,0,0,0,1,1,1
bachelor-chemie-studeren,4,2,3,0,4,3,8
master-neurosciences-research,0,0,0,0,0,0,0
bachelor-biomedische-wetenschappen,4,1,1,0,4,2,5
master-infectious-diseases-research,0,0,1,0,0,1,1
master-global-change-biology,11,1,14,0,2,6,20
master-biology,8,0,13,0,2,4,15
master-biochemie-en-biotechnologie,0,0,0,0,0,0,0
bachelor-bio-ingenieur-worden,6,4,11,2,5,6,18
bachelor-biochemie-en-biotechnologie,4,1,2,0,4,2,6
bachelor-biologie-studeren,7,1,6,0,5,6,13
master-architectuur-studeren,4,1,4,1,7,3,9
bachelor-architectuur-studeren,5,1,3,0,5,2,8
manama-arbeidsgeneeskunde,0,0,1,0,0,1,1
economic-policy,0,0,0,0,0,0,0
postgraduate-algology,0,0,0,0,0,0,0
pavo-adviseur-gevaarlijke-stoffen,0,0,0,0,0,0,0
