id,decarbonization,energy,consumption,environment,climatology,durability,society
master-interieurarchitectuur-master,0,0,0,0,1,1,0
informatica-studeren-bac,0,0,0,1,1,0,1
ingenieur-elektronica-ict-master,0,0,0,0,0,0,0
ingenieur-elektronica-ict-bac,0,0,0,6,1,0,1
ingenieur-elektromechanica-master,0,1,0,0,0,0,0
ingenieur-bouwkunde-master,0,0,0,1,0,1,0
ingenieur-bouwkunde-bac,0,1,1,6,1,0,1
ingenieur-elektromechanica-bac,0,1,1,9,2,1,1
bachelor-interieurarchitectuur-bac,0,1,1,3,1,0,1
handelsingenieur-beleidsinformatica-master,0,0,0,1,1,1,0
handelsingenieur-worden-bac,1,1,0,3,3,2,2
pavo-gezondheidsrecht,0,0,0,0,0,0,0
handelsingenieur-beleidsinformatica-bac,1,1,0,3,3,2,2
master-geneesmiddelenontw-biofarma-master,0,0,0,0,0,0,0
master-geneesmiddelenontw-apotheker-master,0,0,0,0,0,0,0
geschiedenis-studeren-master,0,0,0,0,0,0,0
geschiedenis-studeren-bac,1,1,0,9,4,3,2
geneeskunde-master,0,0,0,0,0,0,0
geneeskunde-bac,0,0,0,1,1,0,1
master-governance-development-master,0,0,0,3,1,0,1
master-globalisation-development-master,0,0,0,3,2,0,1
manama-fiscaal-recht,0,0,0,0,0,0,0
master-filmstudies-visuele-cultuur-master,0,0,0,1,0,0,0
master-farmaceutische-zorg-master,0,0,0,1,0,0,0
fysica-studeren-master,0,0,0,0,0,0,0
bachelor-farmaceutische-wetenschap-bac,0,0,0,2,1,1,1
fysica-studeren-bac,1,1,0,4,2,1,2
postgraduate-energy-climate,0,3,0,0,3,0,2
master-erfgoedstudies-master,0,0,0,3,1,1,1
epidemiology,0,0,0,1,0,0,0
epidemiologie-master,0,0,0,0,0,0,0
pavo-dutch-foreign-language,0,0,0,0,0,0,0
pavo-nederlands-anderstaligen,0,0,0,0,0,0,0
digital-text-analysis,0,0,0,0,0,0,0
master-conservatie-restauratie-master,0,0,0,1,1,1,1
cultuurmanagement-studeren-master,0,0,0,0,0,0,0
master-neurosciences-research-master,0,0,0,0,0,0,0
master-infectious-diseases-research-master,0,0,0,2,0,0,0
chemie-studeren-bac,0,0,0,1,1,0,1
communicatiewetenschappen-studeren-bac,1,1,0,5,3,2,2
master-global-change-biology-master,1,0,0,17,10,0,0
master-biology-master,1,0,0,17,6,0,0
master-biomedische-moleculair-master,0,0,0,0,0,0,0
master-biomedische-milieu-gezondheid-master,0,0,0,1,1,1,0
master-biomedische-klinisch-master,0,0,0,0,0,0,0
master-biochemie-biotechnologie-master,0,0,0,0,0,0,0
business-economics,0,0,0,0,0,0,0
bio-ingenieur-worden-bac,0,1,0,7,2,1,1
biologie-studeren-bac,0,0,0,12,2,2,1
bachelor-biomedische-wetenschappen-bac,0,0,0,2,1,0,1
bachelor-biochemie-bac,0,0,0,1,1,0,1
postgraduate-algology,0,0,0,0,0,0,0
pavo-aansprakelijkheidsrecht,0,0,0,0,0,0,0
pavo-adviseur-gevaarlijke-stoffen,0,0,0,0,0,0,0
manama-arbeidsgeneeskunde,0,0,0,0,0,0,0
architectuur-studeren-master,1,1,0,5,1,3,1
architectuur-studeren-bac,0,0,0,1,1,1,2
